date,open,high,low,adjClose,value,volume,count,yesterday,close
2020-06-14 00:00:00,39930.28823814839,39930.28823814839,39189.30278615086,39919.58808721701,1724608102540,11556970,10911,38031.01144782981,39930.28823814839
2020-06-15 00:00:00,41703.83825502334,41703.83825502334,38921.79901286655,40331.54389807485,870738274200,5775241,10376,39919.58808721701,40125.56599264593
2020-06-16 00:00:00,41008.32844448414,41008.32844448414,38921.79901286655,40248.61772835671,444067330760,2951396,7290,40331.54389807485,40328.868860342
2020-06-20 00:00:00,40446.5705205871,42257.57106572185,39713.6101817881,41369.45853841795,563998145220,3646998,6505,40248.61772835671,41837.59014166549
2020-06-21 00:00:00,42533.09995220469,43434.5876681728,41463.08485906746,42270.94625438607,230724362460,1460074,2178,41369.45853841795,43434.5876681728
2020-06-24 00:00:00,44384.22606333208,44384.22606333208,44384.22606333208,44384.22606333208,182560448640,1100292,1054,42270.94625438607,44384.22606333208
2020-06-27 00:00:00,46601.83234385898,46601.83234385898,46601.83234385898,46601.83234385898,482335923840,2768704,1638,44384.22606333208,46601.83234385898
2020-06-28 00:00:00,48931.79020916529,48931.79020916529,45269.663552903134,48538.55966243736,1168506428920,6439758,6784,46601.83234385898,48150.67919117511
2020-06-29 00:00:00,48150.67919117511,50825.716924018176,46112.3004387487,48295.13122874864,594391107590,3292325,6903,48538.55966243736,50429.81133955741
2020-06-30 00:00:00,50708.01526377308,50708.01526377308,50697.31511284171,50708.01526377308,224958613910,1186742,1890,48295.13122874864,50708.01526377308
2020-07-01 00:00:00,53241.27599677546,53241.27599677546,53072.74861960635,53238.60095904262,834095817260,4190946,5014,50708.01526377308,53241.27599677546
2020-07-04 00:00:00,55854.787861763136,55854.787861763136,50576.93841486377,53241.27599677546,818043045900,4110191,10985,53238.60095904262,52826.64514818478
2020-07-05 00:00:00,54276.515599385726,55902.93854095431,50823.04188628533,54027.73709023132,1044194720330,5170123,10950,53241.27599677546,55902.93854095431
2020-07-11 00:00:00,53445.15952198223,53445.15952198223,50774.30873807696,51432.87468479332,492516932810,2695049,7117,54027.73709023133,52431.98114241858
2020-07-12 00:00:00,53189.05054270364,53191.86492709132,48970.28834557613,51300.59861857251,836971228060,4591767,10958,51432.87468479332,49308.01447209735
2020-07-13 00:00:00,49338.9727003618,49533.16522311149,48736.69444139896,48868.97050761977,1020004703750,5874322,7852,51300.59861857251,48736.69444139896
2020-07-14 00:00:00,47000.21927420238,48595.97522201512,46426.08485911632,46808.84113584036,1236961253160,7437071,11140,48868.97050761977,46426.08485911632
2020-07-15 00:00:00,45066.737199868425,49147.59456199977,44472.902094068624,47458.9639293937,639123699200,3790069,9286,46808.84113584036,48125.9730292731
2020-07-18 00:00:00,49111.007564959975,49831.48996820524,47366.08924460036,49248.91239995613,400401302680,2288152,6800,47458.9639293937,49786.4598180024
2020-07-19 00:00:00,51615.80966999232,51708.68435478565,51145.807477250295,51621.43843876767,392976947440,2142530,2428,49248.91239995613,51708.68435478565
2020-07-20 00:00:00,54176.899462778194,54202.22892226728,51871.918649270905,53602.765047692126,806426578050,4234112,7913,51621.43843876767,52263.118079157975
2020-07-21 00:00:00,50923.47111062383,53473.303365859,50923.47111062383,51314.6705405109,524096811270,2874373,5640,53602.765047692126,50923.47111062383
2020-07-22 00:00:00,49533.16522311149,51925.39195263676,48750.76636333735,49769.57351167634,541802950710,3063838,5044,51314.6705405109,51418.80276285494
2020-07-25 00:00:00,52257.48931038263,52257.48931038263,51278.083543471104,52212.4591601798,302667183930,1631427,4782,49769.57351167634,51587.665826115546
2020-07-26 00:00:00,53414.201293717786,53414.201293717786,49603.52483280341,50746.16489420019,336975922140,1868863,4422,52212.4591601798,49606.33921719109
2020-07-27 00:00:00,48424.29777436684,50518.19975879837,48210.4045609034,48539.68753426158,490546865440,2844267,5716,50746.16489420019,49789.27420239008
2020-07-28 00:00:00,50909.39918868544,50909.39918868544,46113.68819208419,48885.85681394583,289841126440,1668642,4750,48539.68753426158,47422.3769323539
2020-07-29 00:00:00,47000.21927420238,48407.41146804078,46580.87600043854,47306.98717245915,315367660220,1876176,5043,48885.85681394583,48134.41618243613
2020-08-01 00:00:00,47869.86404999451,49671.07005810765,47867.04966560684,49156.037715162805,320030384140,1832306,4424,47306.98717245915,49671.07005810765
2020-08-02 00:00:00,51612.99528560464,51612.99528560464,46699.08014472097,51112.03486459817,303887566030,1673282,4158,49156.037715162805,50827.78204144281
2020-08-03 00:00:00,51503.23429448524,51503.23429448524,49673.884442495335,50560.41552461352,149284780190,830961,3183,51112.03486459817,49823.0468150422
2020-08-04 00:00:00,49322.08639403573,50518.19975879837,49223.58294046704,49400.88915689069,337330498600,1921742,5142,50560.41552461352,49257.35555311917
2020-08-05 00:00:00,50349.33669553776,50349.33669553776,47844.53459050542,48565.01699375068,312860686360,1813020,5047,49400.88915689069,49505.02137923473
2020-08-09 00:00:00,50087.59894748382,50988.2019515404,48095.014801008656,49848.37627453129,446531572580,2520999,6022,48565.01699375068,50630.77513430544
2020-08-10 00:00:00,51897.24810876,51897.24810876,47357.64609143733,48787.35336037714,466390739330,2690384,4938,49848.37627453129,48131.60179804845
2020-08-11 00:00:00,46935.48843328581,48407.41146804078,46350.096480649045,46578.06161605087,281714969870,1702204,3860,48787.35336037714,46352.91086503672
2020-08-12 00:00:00,48125.9730292731,48125.9730292731,44250.56572744216,44858.47275518034,377196301100,2366429,3998,46578.06161605087,44762.78368599933
2020-08-15 00:00:00,45030.15020282863,45311.58864159631,42618.22278258962,42834.93038044073,238420639450,1566502,3054,44858.47275518034,42623.851551364976
2020-08-16 00:00:00,41258.875123341735,42834.93038044073,40693.1838614187,40954.92160947264,323059670450,2220017,3978,42834.93038044073,40811.38800570112
2020-08-17 00:00:00,40811.38800570112,43000.979059313664,40811.38800570112,42874.33176186821,893185954290,5862932,3333,40954.92160947264,43000.979059313664
2020-08-18 00:00:00,45016.07828089024,45016.07828089024,44973.862515075096,45016.07828089024,436872919630,2731315,1737,42874.33176186821,45016.07828089024
2020-08-19 00:00:00,46155.90395789935,46155.90395789935,42767.38515513649,43307.74695757043,296849712980,1929118,4032,45016.07828089024,42767.38515513649
2020-08-22 00:00:00,43622.95800899024,45472.008551693885,41371.4504988488,42846.18791799144,243281061780,1598033,3147,43307.74695757043,42252.35281219164
2020-08-23 00:00:00,42212.951430764166,42212.951430764166,40704.44139896941,40867.67569345466,170020653080,1170869,1317,42846.18791799144,40704.44139896941
2020-08-24 00:00:00,39485.81295910535,42103.19043964477,38824.43262800131,38883.53470014252,791807131710,5731025,3202,40867.67569345466,38824.43262800131
2020-08-25 00:00:00,40498.991338669,40825.45992763951,39491.44172788071,40698.81263019405,94456640980,653177,834,38883.53470014252,40825.45992763951
2020-08-26 00:00:00,42733.61254248437,42733.61254248437,42733.61254248437,42733.61254248437,163483091200,1076680,510,40698.81263019405,42733.61254248437
2020-08-31 00:00:00,44869.73029273105,44869.73029273105,43462.538098892655,44757.15491722398,978628978140,6153869,4919,42733.61254248437,44776.85560793772
2020-09-01 00:00:00,44866.91590834338,44866.91590834338,42637.92347330336,43617.32924021488,282162941230,1820638,2989,44757.15491722398,43507.568249095486
2020-09-02 00:00:00,42218.58019953952,45795.66275627672,41438.99572415304,42975.649599824574,481194813910,3151314,3621,43617.32924021488,44706.4959982458
2020-09-05 00:00:00,45123.02488762196,45123.02488762196,45055.47966231772,45120.21050323429,298038479320,1859025,1983,42975.649599824574,45123.02488762196
2020-09-06 00:00:00,47374.5323977634,47374.5323977634,45120.21050323429,47014.291196140766,623678687050,3733510,5121,45120.21050323429,47155.01041552461
2020-09-07 00:00:00,47160.63918429996,48826.754741804616,44664.28023243065,45958.89705076197,960454344840,5881390,4542,47014.291196140766,45874.46551913166
2020-09-08 00:00:00,43831.22245367832,46015.18473851551,43662.35939041771,44067.63074224317,552377859130,3527700,2139,45958.89705076197,43662.35939041771
2020-09-09 00:00:00,42497.20425391952,46268.479333406416,42497.20425391952,45851.950444030255,563201783380,3456897,3667,44067.63074224317,46268.479333406416
2020-09-12 00:00:00,48142.85933559916,48142.85933559916,47703.81537112158,48142.85933559916,622448136450,3638845,2919,45851.950444030255,48142.85933559916
2020-09-13 00:00:00,48624.119065891886,50374.666155026855,46440.1567810547,48615.67591272886,610506718820,3534177,5079,48142.85933559916,49248.91239995613
2020-09-14 00:00:00,48125.9730292731,51044.489639293926,48125.9730292731,50898.141651134734,1093512679640,6046541,5348,48615.67591272886,51044.489639293926
2020-09-15 00:00:00,52910.42648832364,53442.34513759455,52403.83729854182,53352.2848371889,577853824200,3048187,3140,50898.141651134734,53442.34513759455
2020-09-16 00:00:00,56000.62054599275,56017.50685231882,52347.54961078828,54455.5235171582,1046149921490,5406759,8669,53352.2848371889,53853.24525819536
2020-09-19 00:00:00,54036.18024339435,56175.11237802872,52094.25501589737,54402.05021379234,680551018660,3520618,7218,54455.5235171582,53839.17333625698
2020-09-20 00:00:00,52628.98804955596,53639.35204473193,51683.35489529656,51990.12279355333,268959903710,1455952,2461,54402.05021379234,51683.35489529656
2020-09-21 00:00:00,49395.260388115326,51221.795855717566,49392.44600372765,49493.76384168402,417136056110,2372002,2307,51990.12279355333,51137.36432408726
2020-09-22 00:00:00,51953.53579651353,51953.53579651353,49533.16522311149,50692.69159083433,526695749270,2924172,4484,49493.76384168402,50912.21357307312
2020-09-23 00:00:00,51109.2204802105,53225.63753974344,51109.2204802105,52415.094836092525,514801186510,2764252,3859,50692.69159083433,52291.26192303475
2020-09-26 00:00:00,52319.40576691151,54036.18024339435,50658.918978182206,52175.87216314,240155824420,1295402,3088,52415.094836092525,52415.094836092525
2020-09-27 00:00:00,50940.35741694989,50940.35741694989,49569.75222015129,49710.47143953513,135894121360,769386,1154,52175.87216314,49569.75222015129
2020-09-28 00:00:00,47225.37002521652,47816.39074662865,47225.37002521652,47225.37002521652,424459267630,2529512,1803,49710.47143953513,47225.37002521652
2020-09-29 00:00:00,45874.46551913166,49496.578226071695,45874.46551913166,47740.402368161376,337411657370,1989099,3292,47225.37002521652,48407.41146804078
2020-09-30 00:00:00,50022.86810656726,50022.86810656726,48365.195702225625,48863.341738844414,347964848170,2004209,2740,47740.402368161376,49192.6247122026
2020-10-03 00:00:00,49133.52264006139,51306.22738734787,49133.52264006139,51142.99309286261,469265013060,2582392,3458,48863.341738844414,51306.22738734787
2020-10-04 00:00:00,51390.65891897817,51390.65891897817,48587.53206885209,49133.52264006139,316894873760,1815137,2922,51142.99309286261,48587.53206885209
2020-10-05 00:00:00,47281.65771297006,48438.36969630522,46679.37945400723,47143.7528779739,201818531370,1204797,2697,49133.52264006139,47281.65771297006
2020-10-06 00:00:00,46245.964258305,49445.91930709352,46245.964258305,48095.014801008656,180527913810,1056398,1982,47143.7528779739,48632.56221905492
2020-10-07 00:00:00,48804.2396667032,49350.2302379125,47281.65771297006,48306.09363008441,160900283530,937427,2731,48095.014801008656,47903.63666264663
2020-10-10 00:00:00,47337.9454007236,48548.130687424615,46912.973358184405,47830.46266856704,194586874080,1144933,2429,48306.09363008441,48154.11687314986
2020-10-11 00:00:00,48072.49972590724,50031.31125973028,48072.49972590724,49139.15140883674,277518077470,1589467,2739,47830.46266856704,48249.80594233087
2020-10-12 00:00:00,48210.4045609034,49448.73369148119,47425.19131674158,48277.949786207646,238968189680,1393074,2391,49139.15140883674,47644.713298980365
2020-10-13 00:00:00,47844.53459050542,49533.16522311149,47228.18440960421,48438.36969630522,159909922640,929108,1561,48277.949786207646,49533.16522311149
2020-10-14 00:00:00,48466.51354018199,49251.72678434382,47000.21927420238,48615.67591272886,258330332600,1495451,2340,48438.36969630522,49108.1931805723
2020-10-18 00:00:00,48663.520447319366,48666.33483170704,46313.50948360925,47005.84804297773,165013925840,987963,2189,48615.67591272886,46445.785549830056
2020-10-19 00:00:00,44664.28023243065,46431.71362789167,44655.837079267614,44726.196688959535,104317834860,656427,1436,47005.84804297773,44655.837079267614
2020-10-20 00:00:00,42491.57548514417,46960.81789277491,42491.57548514417,44419.42879070277,600571200480,3805185,2675,44726.196688959535,46960.81789277491
2020-10-21 00:00:00,46639.97807257976,46639.97807257976,46158.71834228702,46637.16368819208,931272203570,5619747,3595,44419.42879070277,46639.97807257976
2020-10-24 00:00:00,47278.84332858239,47760.10305887512,44467.27332529328,46023.62789167854,573787246510,3508776,4259,46637.16368819208,46155.90395789935
2020-10-26 00:00:00,45593.02708036399,46023.62789167854,43724.2758469466,44382.84179366297,579947151760,3677419,4154,46023.62789167854,45002.00635895186
2020-10-27 00:00:00,44399.72809998903,45590.21269597631,42215.76581515184,42986.90713737528,368239772280,2410909,3290,44382.84179366297,43341.51957022256
2020-10-28 00:00:00,43335.8908014472,45134.28242517267,42257.98158096699,44655.837079267614,676945891480,4266285,5566,42986.90713737528,45134.28242517267
2020-10-31 00:00:00,45030.15020282863,46887.64389869531,44889.43098344479,46594.94792237692,425908240140,2572530,3634,44655.837079267614,46887.64389869531
2020-11-01 00:00:00,46887.64389869531,48289.20732375835,45114.58173445893,47022.7343493038,486637532050,2912565,4555,46594.94792237692,46721.59521982238
2020-11-02 00:00:00,47701.0009867339,49372.74531301392,46727.22398859773,48928.072579760985,757033550600,4354552,5960,47022.7343493038,49372.74531301392
2020-11-04 00:00:00,51373.77261265212,51373.77261265212,49814.60366187917,51370.95822826443,439651771850,2408683,2687,48928.072579760985,51373.77261265212
2020-11-07 00:00:00,48804.2396667032,48804.2396667032,48804.2396667032,48804.2396667032,98954162170,570637,463,51370.95822826443,48804.2396667032
2020-11-08 00:00:00,46364.16840258743,46364.16840258743,46364.16840258743,46364.16840258743,109139261560,662494,756,48804.2396667032,46364.16840258743
2020-11-09 00:00:00,44047.93005152943,46710.33768227168,44047.93005152943,44804.99945181449,949823539030,5966106,5245,46364.16840258743,46437.34239666702
2020-11-10 00:00:00,46437.34239666702,47045.249424405214,45595.84146475166,46918.60212695976,725934717890,4354447,4605,44804.99945181449,47045.249424405214
2020-11-11 00:00:00,49262.98432189452,49262.98432189452,47565.91053612542,49099.75002740927,903039656260,5176238,6738,46918.60212695976,49262.98432189452
2020-11-14 00:00:00,50940.35741694989,51553.89321346343,49564.123451375934,51486.34798815919,370390047510,2024616,2173,49099.75002740927,51553.89321346343
2020-11-15 00:00:00,54058.69531849577,54058.69531849577,50096.04210064685,52589.58666812848,1067241092760,5711414,9672,51486.34798815919,50678.619668895946
2020-11-16 00:00:00,50377.48053941453,53867.31718013375,50096.04210064685,52212.4591601798,715312648570,3855689,7130,52589.58666812848,51840.96042100646
2020-11-17 00:00:00,52347.54961078828,54599.05712092971,52218.08792895515,53568.99243504001,575221021390,3021996,6747,52212.4591601798,54089.653546760215
2020-11-18 00:00:00,54874.86679092204,55443.37243723275,53473.303365859,54613.129042868095,645337329140,3325561,7170,53568.99243504001,54827.02225633153
2020-11-21 00:00:00,55161.93399846507,55161.93399846507,51883.17618682161,52538.9277491503,752990174600,4033621,7306,54613.129042868095,51883.17618682161
2020-11-22 00:00:00,50293.04900778423,53189.05054270364,49913.107115447856,51280.89792785878,495193748860,2717729,4899,52538.9277491503,51081.07663633373
2020-11-23 00:00:00,52063.29678763293,52963.899791689495,51103.59171143514,51883.17618682161,402284968150,2182147,4710,51280.89792785878,51840.96042100646
2020-11-24 00:00:00,51885.99057120929,52063.29678763293,49291.12816577129,49868.07696524503,775660313220,4377458,6901,51883.17618682161,50940.35741694989
2020-11-25 00:00:00,50492.87029930928,51221.795855717566,50014.42495340423,50836.225194605846,780672037720,4321860,8518,49868.07696524503,50909.39918868544
2020-12-13 00:00:00,56569.12619230348,59397.582501918645,55437.743668457406,58105.780067975,2154615486380,31308385,19752,50836.22519460585,58882.5501589738
2020-12-16 00:00:00,59532.67295252713,62302.02719000109,59532.67295252713,60689.38493586229,622160503740,8655433,5606,58105.780067975,60452.97664729744
2020-12-19 00:00:00,62302.02719000109,62302.02719000109,58882.5501589738,61027.11106238351,1056959720880,14622702,13956,60689.38493586229,60875.13430544896
2020-12-20 00:00:00,61027.11106238351,61027.11106238351,58637.69871724591,59363.80988926652,672468197690,9564905,9035,61027.11106238351,59017.64060958228
2020-12-21 00:00:00,58933.20907795198,60790.70277381866,57565.418265541055,59017.64060958228,408142550820,5838912,6521,59363.80988926652,58384.404122355
2020-12-22 00:00:00,58004.46223001864,60064.59160179805,57666.736103497424,58798.11862734349,408537657530,5866657,6793,59017.64060958228,58147.99583379016
2020-12-23 00:00:00,58257.75682490955,58696.800789387125,56830.86394035741,57506.31619339984,413761084030,6074964,7341,58798.11862734349,57666.736103497424
2020-12-26 00:00:00,57666.736103497424,59693.09286262471,56560.68303914045,58156.43898695318,799211524920,11603273,10785,57506.31619339984,58257.75682490955
2020-12-27 00:00:00,60267.22727771077,61060.88367503563,59102.072141212586,60908.906918101085,870878896590,12071474,8039,58156.43898695318,61060.88367503563
2020-12-28 00:00:00,63830.23791250959,63948.44205679202,61727.89277491503,63450.29602017322,1191497016840,15854037,15966,60908.906918101085,62648.19646968534
2020-12-29 00:00:00,62648.19646968534,62648.19646968534,60284.11358403684,60672.49862953623,735330332480,10232681,10186,63450.29602017322,60790.70277381866
